Team,Season,id,firstName,lastName,sweaterNumber,positionCode,city,country,latitude,longitude
DET,20212022,8476505,Turner,Elson,57,C,New Westminster,CAN,49.2067726,-122.9108818
TBL,20212022,8476509,Maxime,Lagace,33,G,Saint-Augustin,CAN,51.2252759,-58.6494821
COL,20162017,8476511,Samuel,Henley,42,C,Val-d'Or,CAN,48.1023356,-77.7875715
PIT,20132014,8476522,Adam,Payerl,45,C,Kitchener,CAN,43.451291,-80.4927815
DAL,20222023,8476525,Colin,Miller,6,D,Sault Ste. Marie,CAN,46.5126554,-84.3330301
NJD,20162017,8476526,Ben,Thomson,43,L,Brampton,CAN,43.685832,-79.7599366
COL,20142015,8476536,Colin,Smith,37,C,Edmonton,CAN,53.5462055,-113.491241
VGK,20222023,8476539,Jonathan,Marchessault,81,R,Cap-Rouge,CAN,46.747389,-71.352425
CHI,20212022,8476545,Kurtis,Gabriel,79,R,Newmarket,CAN,44.056258,-79.461708
SJS,20142015,8476549,Daniil,Tarasov,0,R,Moscow,RUS,55.7505412,37.6174782
VGK,20182019,8476617,Tomas,Hyka,38,R,Mlada Boleslav,CZE,50.4116187,14.9031301
MIN,20172018,8476619,Zack,Mitchell,59,R,Orangeville,CAN,43.9193171,-80.0973754
SJS,20232024,8476624,Barclay,Goodrow,23,R,Toronto,CAN,43.6534817,-79.3839347
PHI,20132014,8476763,Calvin,Heeter,33,G,St. Louis,USA,38.6280278,-90.1910154
NYI,20132014,8476765,Mike,Halmo,43,L,Waterloo,CAN,43.4652699,-80.5222961
BUF,20162017,8476766,Cole,Schneider,10,L,Williamsville,USA,42.9637836,-78.7377258
MTL,20162017,8476769,Bobby,Farnham,44,R,North Andover,USA,42.6839894,-71.1127065
NJD,20152016,8476772,Brian,O'Neill,18,R,Yardley,USA,40.245664,-74.8459972
COL,20222023,8476779,Brad,Hunt,17,D,Maple Ridge,CAN,49.2197345,-122.599707
STL,20232024,8476792,Torey,Krug,47,D,Livonia,USA,42.36837,-83.3527097
NJD,20162017,8476798,Karl,Stollery,46,D,Camrose,CAN,53.013131,-112.840576
WPG,20182019,8476799,Cameron,Schilling,6,D,Carmel,USA,39.9784186,-86.1283681
CBJ,20112012,8476803,Shawn,Hunwick,31,G,Sterling Heights,USA,42.5803122,-83.0302033
CHI,20162017,8476805,Spencer,Abbott,24,L,Hamilton,CAN,43.2560802,-79.8728583
MIN,20182019,8476806,JT,Brown,23,R,Burnsville,USA,44.7670567,-93.2773887
NSH,20212022,8476807,Matt,Tennyson,7,D,Minneapolis,USA,44.9772995,-93.2654692
MTL,20162017,8476808,Brian,Flynn,32,C,Lynnfield,USA,42.5389836,-71.0481084
STL,20152016,8476819,Jeremy,Welsh,46,C,Bayfield,CAN,46.1369363,-63.8175385
TBL,20232024,8476822,Luke,Glendening,11,C,Grand Rapids,USA,42.9632425,-85.6678639
SEA,20232024,8476826,Yanni,Gourde,37,C,Saint-Narcisse,CAN,46.564054,-72.472
CGY,20132014,8476827,Chad,Billins,41,D,Port Huron,USA,42.9760854,-82.4333742
CGY,20122013,8476834,Roman,Cervenka,10,C,Praha,CZE,50.0596288,14.4464593
NSH,20122013,8476835,Daniel,Bang,50,L,Stockholm,SWE,59.3251172,18.0710935
EDM,20142015,8476839,Viktor,Fasth,35,G,Kalix,SWE,66.0,23.0
BOS,20142015,8476844,Niklas,Svedberg,72,G,Sollentuna,SWE,59.4293164,17.9500556
DAL,20132014,8476846,Cristopher,Nilstorp,41,G,Malmo,SWE,55.6052931,13.0001566
NJD,20122013,8476849,Harri,Pesonen,15,C,Muurame,FIN,62.1289925,25.6749474
EDM,20222023,8476850,Ryan,Murray,28,D,Regina,CAN,50.4479733,-104.6158764
COL,20222023,8476851,Alex,Galchenyuk,47,C,Milwaukee,USA,43.0386475,-87.9090751
EDM,20162017,8476852,Griffin,Reinhart,8,D,North Vancouver,CAN,49.3206294,-123.0737925
TOR,20232024,8476853,Morgan,Rielly,44,D,Vancouver,CAN,49.2608724,-123.113952
BOS,20232024,8476854,Hampus,Lindholm,27,D,Helsingborg,SWE,56.0442098,12.703706
COL,20172018,8476855,Nail,Yakupov,64,R,Nizhnekamsk,RUS,55.6412879,51.8160376
MIN,20222023,8476856,Mathew,Dumba,24,D,Regina,CAN,50.4479733,-104.6158764
TOR,20192020,8476857,Pontus,Aberg,46,L,Stockholm,SWE,59.3251172,18.0710935
VAN,20232024,8476858,Phillip,Di Giuseppe,34,L,Toronto,CAN,43.6534817,-79.3839347
VGK,20202021,8476861,Oscar,Dansk,35,G,Stockholm,SWE,59.3251172,18.0710935
ANA,20172018,8476866,Nicolas,Kerdiles,58,L,Lewisville,USA,33.046233,-96.994174
CBJ,20222023,8476867,Brendan,Gaunce,16,C,Sudbury,CAN,46.49272,-80.991211
CAR,20222023,8476869,Brady,Skjei,76,D,Lakeville,USA,44.650051,-93.2432791
COL,20212022,8476870,Stefan,Matteau,22,C,Chicago,USA,41.8755616,-87.6244212
VAN,20222023,8476871,Tanner,Pearson,70,L,Kitchener,CAN,43.451291,-80.4927815
PHI,20232024,8476872,Scott,Laughton,21,C,Oakville,CAN,43.447436,-79.666672
NSH,20232024,8476873,Mark,Jankowski,17,C,Hamilton,CAN,43.2560802,-79.8728583
DET,20232024,8476874,Olli,Maatta,2,D,Jyväskylä,FIN,62.2417066,25.7495727
MTL,20232024,8476875,Mike,Matheson,8,D,Pointe-Claire,CAN,45.4566767,-73.8067442
BUF,20212022,8476876,Malcolm,Subban,47,G,Toronto,CAN,43.6534817,-79.3839347
STL,20182019,8476877,Jordan,Schmaltz,43,D,Madison,USA,43.074761,-89.3837613
BUF,20222023,8476878,Zemgus,Girgensons,28,L,Riga,{},44.93645,7.54015
EDM,20232024,8476879,Cody,Ceci,5,D,Ottawa,CAN,45.4208777,-75.6901106
WSH,20232024,8476880,Tom,Wilson,43,R,Toronto,CAN,43.6534817,-79.3839347
VGK,20232024,8476881,Tomas,Hertl,48,C,Praha,CZE,50.0596288,14.4464593
CAR,20222023,8476882,Teuvo,Teravainen,86,L,Helsinki,FIN,60.1674881,24.9427473
TBL,20232024,8476883,Andrei,Vasilevskiy,88,G,Tyumen,RUS,57.153534,65.542274
SJS,20222023,8476884,Derrick,Pouliot,55,D,Estevan,CAN,49.1428076,-102.991075
NYR,20232024,8476885,Jacob,Trouba,8,D,Rochester,USA,43.157285,-77.615214
EDM,20212022,8476886,Slater,Koekkoek,20,D,Winchester,CAN,45.0928774,-75.35299
NSH,20232024,8476887,Filip,Forsberg,9,L,Ostervala,SWE,60.1809325,17.1780842
CBJ,20202021,8476888,Mikhail,Grigorenko,25,C,Khabarovsk,RUS,51.6312684,136.121524
DAL,20232024,8476889,Radek,Faksa,12,C,Vitkov,CZE,49.7758144,17.7517864
OTT,20172018,8476890,Patrick,Sieloff,50,D,Ann Arbor,USA,42.2813722,-83.7484616
BOS,20222023,8476891,Matthew,Grzelcyk,48,D,Charlestown,USA,42.3778749,-71.0619957
STL,20232024,8476892,Colton,Parayko,55,D,St. Albert,CAN,53.633239,-113.628845
WSH,20192020,8476894,Brendan,Leipsic,28,L,Winnipeg,CAN,49.8955367,-97.1384584
STL,20232024,8476897,Oskar,Sundqvist,70,C,Boden,SWE,65.8275004,21.6964105
TOR,20222023,8476899,Matt,Murray,30,G,Thunder Bay,CAN,48.406414,-89.259796
DAL,20232024,8476902,Esa,Lindell,23,D,Vantaa,FIN,60.2933337,25.0407809
CBJ,20222023,8476903,Jon,Gillies,32,G,Concord,USA,43.207178,-71.537476
SEA,20212022,8476904,Chris,Driedger,60,G,Winnipeg,CAN,49.8955367,-97.1384584
VGK,20222023,8476905,Chandler,Stephenson,20,C,Saskatoon,CAN,52.131802,-106.660767
CAR,20222023,8476906,Shayne,Gostisbehere,41,D,Pembroke Pines,USA,26.0061943,-80.2872086
CAR,20222023,8476907,Mackenzie,MacEachern,28,L,Bloomfield Hills,USA,42.583645,-83.2454883
WPG,20152016,8476910,Scott,Kosmachuk,72,R,Richmond Hill,CAN,43.8801166,-79.4392925
TBL,20162017,8476911,Tanner,Richard,38,C,Markham,CAN,43.8563707,-79.3376825
EDM,20222023,8476913,Devin,Shore,19,C,Ajax,CAN,43.8505287,-79.0208814
BOS,20232024,8476914,Joonas,Korpisalo,0,G,Pori,FIN,61.4866126,21.7972071
CHI,20222023,8476915,Jujhar,Khaira,16,L,Surrey,CAN,49.1913033,-122.849143
NYI,20232024,8476917,Adam,Pelech,3,D,Toronto,CAN,43.6534817,-79.3839347
NYR,20232024,8476918,Jimmy,Vesey,26,L,Boston,USA,42.3554334,-71.060511
FLA,20222023,8476919,Chris,Tierney,71,C,Keswick,CAN,44.2396166,-79.4686558
CAR,20222023,8476921,Jordan,Martinook,48,L,Brandon,CAN,49.8511143,-99.9608924
NYR,20192020,8476922,Boo,Nieves,15,C,Syracuse,USA,43.0481221,-76.1474244
CBJ,20232024,8476923,Damon,Severson,78,D,Melville,CAN,50.9307241,-102.807296
LAK,20212022,8476924,Martin,Frk,29,R,Pelhrimov,CZE,49.4308737,15.2232341
NSH,20232024,8476925,Colton,Sissons,10,C,North Vancouver,CAN,49.3206294,-123.0737925
VAN,20232024,8476927,Teddy,Blueger,53,C,Riga,LAT,56.9493977,24.1051846
TOR,20232024,8476931,Jake,McCabe,22,D,Eau Claire,USA,44.811349,-91.4984941
ANA,20222023,8476932,Anthony,Stolarz,41,G,Edison,USA,40.518157,-74.4113926
ANA,20232024,8476934,Brock,McGinn,26,L,Fergus,CAN,43.7059439,-80.3779366
BOS,20222023,8476941,Connor,Carrick,58,D,Orland Park,USA,41.630663,-87.8536288
CAR,20152016,8476944,Brendan,Woods,56,L,Humboldt,CAN,52.202009,-105.1230368
WPG,20232024,8476945,Connor,Hellebuyck,37,G,Commerce,USA,34.003218,-118.1541961
LAK,20192020,8476947,Nikolai,Prokhorkin,74,L,Chelyabinsk,RUS,55.1559312,61.4012726
COL,20222023,8476948,Charles,Hudon,54,L,Alma,CAN,48.548887,-71.651459
WPG,20222023,8476952,Dominic,Toninato,21,C,Duluth,USA,46.7729322,-92.1251218
SJS,20192020,8476953,Trevor,Carrick,47,D,Stouffville,CAN,43.9717581,-79.2454446
PHI,20172018,8476955,Taylor,Leier,20,L,Saskatoon,CAN,52.131802,-106.660767
CAR,20232024,8476958,Jaccob,Slavin,74,D,Denver,USA,39.7392364,-104.984862
CHI,20232024,8476960,Andreas,Athanasiou,89,C,Woodbridge,CAN,43.7848982,-79.5923855
DET,20212022,8476966,Gemel,Smith,64,C,Toronto,CAN,43.6534817,-79.3839347
EDM,20232024,8476967,Brett,Kulak,27,D,Edmonton,CAN,53.5462055,-113.491241
ANA,20182019,8476971,Kevin,Roy,63,L,Greenfield Park,CAN,45.4926624,-73.4870499
PIT,20192020,8476974,Thomas,Di Pauli,54,C,Caldaro,ITA,46.4132594,11.2462025
MTL,20212022,8476975,Cedric,Paquette,13,C,Gaspe,CAN,48.6146774,-66.0665726
TOR,20222023,8476979,Erik,Gustafsson,56,D,Nynashamn,SWE,58.9056457,17.9470987
MTL,20232024,8476981,Josh,Anderson,17,R,Burlington,CAN,43.3248924,-79.7966835
ANA,20212022,8476982,Danny,O'Regan,55,C,Berlin,GER,52.510885,13.3989367
NYI,20212022,8476983,Paul,LaDue,34,D,Grand Forks,USA,47.9252104,-97.0306325
VGK,20192020,8476987,Jake,Bischoff,45,D,Cambridge,USA,42.3656347,-71.1040018
SJS,20232024,8476988,Matt,Benning,5,D,Edmonton,CAN,53.5462055,-113.491241
FLA,20212022,8476989,Petteri,Lindbohm,40,D,Helsinki,FIN,60.1674881,24.9427473
NSH,20162017,8476992,Marek,Mazanec,39,G,Pisek,CZE,49.3089887,14.147769
BUF,20222023,8476994,Vinnie,Hinostroza,29,C,Chicago,USA,41.8755616,-87.6244212
OTT,20232024,8476999,Linus,Ullmark,0,G,Lugnvik,SWE,62.9295771,17.9142347
DET,20212022,8477003,Riley,Barber,26,R,Pittsburgh,USA,40.4416941,-79.9900861
MIN,20172018,8477006,Christoph,Bertschy,47,C,Fribourg,SUI,46.6789116,7.1027113
ANA,20182019,8477009,Jake,Dotchin,21,D,Cambridge,CAN,43.3600536,-80.3123023
PIT,20192020,8477010,Joseph,Blandisi,36,C,Markham,CAN,43.8563707,-79.3376825
WSH,20222023,8477015,Connor,Brown,28,R,Toronto,CAN,43.6534817,-79.3839347
VGK,20232024,8477018,Ben,Hutton,17,D,Brockville,CAN,44.5895925,-75.6843332
TOR,20222023,8477021,Alex,Kerfoot,15,C,Vancouver,CAN,49.2608724,-123.113952
TOR,20152016,8477033,Viktor,Loov,55,D,Sodertalje,SWE,59.1964289,17.6271663
SJS,20222023,8477034,Jaycob,Megna,24,D,Plantation,USA,27.0637262,-82.3651631
TBL,20242025,8477035,Matt,Tomkins,90,G,Edmonton,CAN,53.5462055,-113.491241
FLA,20202021,8477038,Nikita,Gusev,97,L,Moscow,RUS,55.7505412,37.6174782
BUF,20162017,8477041,Brady,Austin,67,D,Bobcaygeon,CAN,44.5372969,-78.5444995
DET,20202021,8477043,Christian,Djoos,44,D,Gothenburg,SWE,57.7072326,11.9670171
CAR,20202021,8477046,Joakim,Ryan,33,D,Rumson,USA,40.372054,-73.9990269
NJD,20142015,8477059,Damien,Brunner,12,R,Zurich,SUI,47.3744489,8.5410422
COL,20202021,8477070,Liam,O'Brien,38,C,Halifax,CAN,44.648618,-63.5859487
NJD,20232024,8477073,Kurtis,MacDermid,23,L,Quebec City,CAN,46.8137431,-71.2084061
WPG,20152016,8477076,JC,Lipon,46,R,Regina,CAN,50.4479733,-104.6158764
TBL,20132014,8477082,Dmitry,Korobov,24,D,Novopolotsk,BLR,55.5278,28.5462603
NYR,20142015,8477084,Mackenzie,Skapski,0,G,Abbotsford,CAN,49.0521162,-122.329479
VAN,20192020,8477085,Ashton,Sautner,29,D,Flin Flon,CAN,54.760182,-101.8614175
VAN,20162017,8477091,Evan,McEneny,61,D,Hamilton,CAN,43.2560802,-79.8728583
BUF,20142015,8477092,Andrey,Makarov,1,G,Kazan,RUS,55.7823547,49.1242266
ANA,20222023,8477126,Jayson,Megna,7,C,Fort Lauderdale,USA,26.1223084,-80.1433786
NJD,20142015,8477127,Raman,Hrabarenka,34,D,Mogilev,BLR,53.9090245,30.3429838
OTT,20212022,8477149,Scott,Sabourin,49,R,Orleans,CAN,45.4810323,-75.5100002
SJS,20222023,8477180,Aaron,Dell,30,G,Airdrie,CAN,51.28597,-114.01062
VAN,20132014,8477201,Kellan,Lain,54,C,Oakville,CAN,43.447436,-79.666672
MTL,20212022,8477202,Andrew,Hammond,37,G,Surrey,CAN,49.1913033,-122.849143
ANA,20212022,8477205,Andrej,Sustr,29,D,Plzen,CZE,49.7477415,13.3775249
CHI,20222023,8477210,Buddy,Robinson,53,R,Bellmawr,USA,39.8676134,-75.0946183
LAK,20192020,8477213,Tim,Schaller,59,L,Merrimack,USA,43.3260376,-71.6854725
NYR,20142015,8477214,Conor,Allen,0,D,Chicago,USA,41.8755616,-87.6244212
DET,20212022,8477215,Danny,DeKeyser,65,D,Detroit,USA,42.3315509,-83.0466403
WPG,20232024,8477220,Nate,Schmidt,88,D,St. Cloud,USA,45.5616075,-94.1642004
DET,20172018,8477225,Jared,Coreau,31,G,Perth,CAN,43.4935991,-81.0164111
SJS,20142015,8477227,Eriah,Hayes,76,R,La Crescent,USA,35.1297483,-88.3375605
BOS,20142015,8477228,Matt,Lindblad,52,C,Evanston,USA,42.0470043,-87.6846053
LAK,20202021,8477234,Troy,Grosenick,1,G,Brookfield,USA,41.8228378,-87.848085
OTT,20182019,8477237,Mike,Condon,1,G,Holliston,USA,42.2000966,-71.4245049
DET,20212022,8477240,Carter,Rowney,37,C,Grande Prairie,CAN,55.17108,-118.7949873
CHI,20122013,8477243,Drew,LeBlanc,14,C,Duluth,USA,46.7729322,-92.1251218
PIT,20222023,8477244,Chad,Ruhwedel,2,D,San Diego,USA,32.7174202,-117.162772
EDM,20152016,8477249,Andrew,Miller,58,R,Bloomfield Hills,USA,42.583645,-83.2454883
EDM,20132014,8477289,Anton,Belov,77,D,Ryazan,RUS,54.6295687,39.7425039
DAL,20212022,8477290,Michael,Raffl,18,L,Villach,AUT,46.6167284,13.8500268
CAR,20222023,8477293,Antti,Raanta,32,G,Rauma,FIN,61.1289148,21.5039401
CHI,20152016,8477300,Viktor,Svedberg,43,D,Gothenburg,SWE,57.7072326,11.9670171
COL,20192020,8477312,Antoine,Bibeau,35,G,Victoriaville,CAN,46.0554948,-71.9598586
WSH,20202021,8477314,Brian,Pinho,64,C,Beverly,USA,42.5489744,-70.8781883
NYR,20232024,8477320,Anton,Blidh,25,L,Molnlycke,SWE,57.6583613,12.1135762
TBL,20162017,8477326,Joel,Vermin,92,R,Bern,SUI,46.9484742,7.4521749
DET,20222023,8477330,Dominik,Kubalik,81,L,Plzen,CZE,49.7477415,13.3775249
LAK,20232024,8477335,Kyle,Burroughs,0,D,Vancouver,CAN,49.2608724,-123.113952
BUF,20192020,8477337,John,Gilmour,58,D,Montréal,CAN,45.5031824,-73.5698065
NJD,20222023,8477341,Andreas,Johnsson,11,L,Gavle,SWE,60.6750132,17.1467019
BOS,20212022,8477343,Tyler,Lewington,55,D,Edmonton,CAN,53.5462055,-113.491241
CGY,20232024,8477346,MacKenzie,Weegar,52,D,Ottawa,CAN,45.4208777,-75.6901106
NYR,20222023,8477353,Tyler,Motte,14,C,St. Clair,USA,38.0592942,-93.7945456
BUF,20212022,8477355,Will,Butcher,4,D,Sun Prairie,USA,43.1834579,-89.2134359
TBL,20162017,8477356,Kristers,Gudlevskis,50,G,Aizkraukle,LAT,56.6010778,25.2542544
WPG,20222023,8477357,Saku,Maenalanen,8,R,Kemi,FIN,65.7333404,24.5666495
VAN,20232024,8477359,Tucker,Poolman,5,D,Dubuque,USA,42.5006243,-90.6647985
LAK,20222023,8477361,Cal,Petersen,40,G,Waterloo,USA,42.498275,-92.3328743
BUF,20232024,8477365,Connor,Clifton,75,D,Matawan,USA,40.41483,-74.2295891
MIN,20202021,8477366,Luke,Johnson,41,C,Grand Forks,USA,47.9252104,-97.0306325
VAN,20232024,8477369,Carson,Soucy,7,D,Viking,CAN,53.0972884,-111.7771466
NYR,20232024,8477380,Jonny,Brodzinski,22,C,Ham Lake,USA,45.2502429,-93.2499508
BOS,20212022,8477384,Joshua,Brown,44,D,London,CAN,42.9832406,-81.243372
NSH,20202021,8477391,Sean,Malone,43,C,Buffalo,USA,42.8867166,-78.8783922
NYI,20232024,8477392,Hudson,Fasching,20,R,Apple Valley,USA,44.7319094,-93.21772
PHI,20182019,8477399,Tyrell,Goulbourne,39,L,Edmonton,CAN,53.5462055,-113.491241
SEA,20222023,8477401,John,Hayden,15,C,Chicago,USA,41.8755616,-87.6244212
STL,20232024,8477402,Pavel,Buchnevich,89,L,Cherepovets,RUS,59.1244222,37.9124677
TBL,20232024,8477404,Jake,Guentzel,0,C,Omaha,USA,41.2587459,-95.9383758
OTT,20202021,8477405,Marcus,Hogberg,1,G,Orebro,SWE,59.2747287,15.2151181
EDM,20222023,8477406,Mattias,Janmark,26,C,Danderyd,SWE,59.4043647,18.0358505
FLA,20222023,8477407,Anthony,Duclair,10,L,Pointe-Claire,CAN,45.4566767,-73.8067442
FLA,20232024,8477409,Carter,Verhaeghe,23,C,Toronto,CAN,43.6534817,-79.3839347
EDM,20142015,8477410,Bogdan,Yakimov,0,C,Nizhnekamsk,RUS,55.6412879,51.8160376
COL,20182019,8477413,Sven,Andrighetto,10,R,Zurich,SUI,47.3744489,8.5410422
EDM,20172018,8477415,Anton,Slepyshev,58,L,Penza,RUS,53.1953477,45.0190437
SEA,20232024,8477416,Oliver,Bjorkstrand,22,R,Herning,DEN,56.1379757,8.9746623
BOS,20192020,8477417,Peter,Cehlarik,22,L,Zilina,SVK,49.2234674,18.7393139
NJD,20212022,8477419,Mason,Geertsen,55,D,Drayton Valley,CAN,53.2205548,-114.9832127
NSH,20232024,8477424,Juuse,Saros,74,G,Forssa,FIN,60.8155736,23.629833
COL,20232024,8477425,Miles,Wood,28,L,Buffalo,USA,42.8867166,-78.8783922
TBL,20232024,8477426,Nicholas,Paul,20,L,Mississauga,CAN,43.5896231,-79.6443879
TOR,20152016,8477427,Tobias,Lindberg,37,R,Stockholm,SWE,59.3251172,18.0710935
LAK,20172018,8477428,Justin,Auger,79,R,Kitchener,CAN,43.451291,-80.4927815
DET,20232024,8477429,Andrew,Copp,18,C,Ann Arbor,USA,42.2813722,-83.7484616
NYR,20232024,8477433,Ben,Harpur,5,D,Hamilton,CAN,43.2560802,-79.8728583
PIT,20232024,8477435,Ryan,Graves,27,D,Yarmouth,CAN,43.8372648,-66.1157
SEA,20232024,8477444,Andre,Burakovsky,95,L,Klagenfurt,AUT,46.623943,14.3075976
CGY,20162017,8477445,Hunter,Shinkaruk,49,C,Calgary,CAN,51.0456064,-114.057541
NSH,20232024,8477446,Michael,McCarron,47,R,Grosse Pointe,USA,42.3861485,-82.9118591
VGK,20232024,8477447,Shea,Theodore,27,D,Aldergrove,CAN,53.5167841,-113.6412
CBJ,20192020,8477448,Marko,Dano,56,L,Eisenstadt,AUT,47.8454821,16.5249288
CGY,20172018,8477449,Morgan,Klimchuk,52,L,Regina,CAN,50.4479733,-104.6158764
CHI,20232024,8477450,Jason,Dickinson,16,C,Georgetown,CAN,46.1844077,-62.5315437
MIN,20232024,8477451,Ryan,Hartman,38,R,Hilton Head Island,USA,32.1618488,-80.7512616
FLA,20182019,8477452,Ian,McCoshen,12,D,Anaheim,USA,33.8347516,-117.911732
COL,20172018,8477453,Chris,Bigras,3,D,Orillia,CAN,44.6092059,-79.4175587
DET,20222023,8477454,Adam,Erne,73,L,New Haven,USA,41.3082138,-72.9250518
STL,20202021,8477455,Jacob,de la Rose,61,L,Arvika,SWE,59.6543555,12.5916225
DET,20232024,8477456,J.T.,Compher,37,L,Northbrook,USA,42.128704,-87.8265089
WSH,20212022,8477457,Zach,Fucale,60,G,Laval,CAN,45.5757802,-73.7530656
VGK,20192020,8477458,Valentin,Zykov,7,L,St. Petersburg,RUS,59.938732,30.316229
MTL,20212022,8477460,Laurent,Dauphin,45,C,Repentigny,CAN,45.7326055,-73.4528307
TBL,20212022,8477461,Remi,Elie,0,L,Cornwall,CAN,45.0469989,-74.7333845
DET,20222023,8477462,Robert,Hagg,38,D,Uppsala,SWE,59.8586126,17.6387436
STL,20222023,8477463,Steven,Santini,36,D,Bronxville,USA,40.9381544,-73.8320784
MIN,20222023,8477464,Nic,Petan,19,C,Delta,CAN,49.0846258,-123.057938
PIT,20232024,8477465,Tristan,Jarry,35,G,Surrey,CAN,49.1913033,-122.849143
ANA,20162017,8477466,Nick,Sorensen,59,R,Farevejle,DEN,54.9169504,10.7066501
SEA,20222023,8477467,Gustav,Olofsson,23,D,Boras,SWE,57.7210839,12.9407407
OTT,20222023,8477471,Dillon,Heatherington,29,D,Calgary,CAN,51.0456064,-114.057541
TOR,20212022,8477472,Carl,Dahlstrom,48,D,Stockholm,SWE,59.3251172,18.0710935
SJS,20232024,8477473,Justin,Bailey,90,R,Buffalo,USA,42.8867166,-78.8783922
VAN,20212022,8477474,Madison,Bowey,4,D,Winnipeg,CAN,49.8955367,-97.1384584
COL,20232024,8477476,Artturi,Lehkonen,62,L,Piikkio,FIN,60.4254332,22.5130886
VGK,20222023,8477478,William,Carrier,28,L,LaSalle,CAN,45.4325141,-73.6292667
BOS,20222023,8477479,Tyler,Bertuzzi,59,L,Sudbury,CAN,46.49272,-80.991211
BUF,20222023,8477480,Eric,Comrie,31,G,Edmonton,CAN,53.5462055,-113.491241
NSH,20222023,8477482,Zachary,Sanford,12,L,Salem,USA,44.9391565,-123.033121
CAR,20232024,8477484,Spencer,Martin,41,G,Oakville,CAN,43.447436,-79.666672
CGY,20152016,8477486,Emile,Poirier,28,L,Montréal,CAN,45.5031824,-73.5698065
CAR,20222023,8477488,Brett,Pesce,22,D,Tarrytown,USA,41.0762077,-73.8587461
BUF,20172018,8477491,Nick,Baptiste,13,R,Ottawa,CAN,45.4208777,-75.6901106
COL,20232024,8477492,Nathan,MacKinnon,29,C,Halifax,CAN,44.648618,-63.5859487
FLA,20232024,8477493,Aleksander,Barkov,16,C,Tampere,FIN,61.4980214,23.7603118
MTL,20222023,8477494,Jonathan,Drouin,27,L,Ste-Agathe,CAN,46.110996,-74.2938383
CHI,20232024,8477495,Seth,Jones,4,D,Arlington,USA,32.7355816,-97.1071186
CGY,20222023,8477496,Elias,Lindholm,28,C,Boden,SWE,65.8275004,21.6964105
MTL,20222023,8477497,Sean,Monahan,91,C,Brampton,CAN,43.685832,-79.7599366
EDM,20232024,8477498,Darnell,Nurse,25,D,Hamilton,CAN,43.2560802,-79.8728583
PHI,20232024,8477499,Rasmus,Ristolainen,55,D,Turku,FIN,60.4517531,22.2670522
NYI,20232024,8477500,Bo,Horvat,14,C,London,CAN,42.9832406,-81.243372
COL,20222023,8477501,Valeri,Nichushkin,13,R,Chelyabinsk,RUS,55.1559312,61.4012726
PHI,20202021,8477502,Samuel,Morin,55,L,Lac-Beauport,CAN,46.944403,-71.296806
CHI,20222023,8477503,Max,Domi,13,C,Winnipeg,CAN,49.8955367,-97.1384584
WPG,20232024,8477504,Josh,Morrissey,44,D,Calgary,CAN,51.0456064,-114.057541
SEA,20222023,8477505,Alexander,Wennberg,21,C,Stockholm,SWE,59.3251172,18.0710935
NYI,20232024,8477506,Ryan,Pulock,6,D,Dauphin,CAN,51.153509,-100.04425
CGY,20222023,8477507,Nikita,Zadorov,16,D,Moscow,RUS,55.7505412,37.6174782
NJD,20232024,8477508,Curtis,Lazar,42,C,Salmon Arm,CAN,50.7005059,-119.2790529
NJD,20192020,8477509,Mirco,Mueller,25,D,Winterthur,SUI,47.4991723,8.7291498
CGY,20182019,8477510,Kerby,Rychel,39,L,Torrance,USA,33.8371392,-118.3413606
WSH,20222023,8477511,Anthony,Mantha,39,R,Longueuil,CAN,45.521906,-73.4644578
NJD,20212022,8477512,Frederik,Gauthier,38,C,Laval,CAN,45.5757802,-73.7530656
BUF,20202021,8477520,Jean-Sebastien,Dea,38,C,Laval,CAN,45.5757802,-73.7530656
SEA,20242025,8477522,Nikolas,Brouillard,16,D,St-Hyacinthe,CAN,45.627484,-72.940636
ANA,20232024,8477527,Ross,Johnston,44,L,Charlottetown,CAN,46.234953,-63.132935
EDM,20192020,8477529,Colby,Cave,12,C,Battleford,CAN,52.7376973,-108.303901
MIN,20222023,8477541,Dakota,Mermis,6,D,Alton,USA,38.8908583,-90.1843091
WSH,20202021,8477544,Philippe,Maillet,16,C,Lachenaie,CAN,45.702283,-73.5535424
CAR,20162017,8477566,Sergey,Tolchinsky,61,L,Moscow,RUS,55.7505412,37.6174782
STL,20232024,8477573,Nathan,Walker,26,L,Cardiff,GBR,51.4816546,-3.1791934
FLA,20172018,8477583,Curtis,Valk,14,C,Medicine Hat,CAN,50.04303,-110.679016
VAN,20152016,8477589,Ronalds,Kenins,41,L,Riga,LAT,56.9493977,24.1051846
CAR,20172018,8477591,Josh,Jooris,19,R,Burlington,CAN,43.3248924,-79.7966835
MTL,20212022,8477631,Brandon,Baddock,81,L,Vermilion,CAN,53.3527093,-110.8542072
MTL,20172018,8477642,Rinat,Valiev,17,D,Nizhnekamsk,RUS,55.6412879,51.8160376
NSH,20132014,8477666,Simon,Moser,0,C,Bern,SUI,46.9484742,7.4521749
PIT,20202021,8477680,Josh,Currie,41,R,Charlottetown,CAN,46.234953,-63.132935
CGY,20232024,8477810,Joel,Hanley,44,D,Keswick,CAN,44.2396166,-79.4686558
PIT,20202021,8477814,Kevin,Czuczman,27,D,Port Elgin,CAN,46.0451741,-64.0898064
